system time,ID,DLC,CAN-FD,data
15:43:59.764,0x7E8,8,CAN,x| 10 D2 61 00 FF FF FF FF 
15:43:59.764,0x7E0,8,CAN,x| 30 00 00 00 00 00 00 00 
15:43:59.766,0x124,8,CAN,x| 68 0E 10 1D D8 14 21 00 
15:43:59.766,0x120,6,CAN,x| 02 43 0A A4 5D 01 
15:43:59.766,0x122,8,CAN,x| B0 00 00 01 14 00 00 00 
15:43:59.766,0x7E8,8,CAN,x| 21 FF FF FF FF FF FF FF 
15:43:59.768,0x7E8,8,CAN,x| 22 FF FF FF FF 01 FF 80 
15:43:59.770,0x7E8,8,CAN,x| 23 80 FF FF 80 FF 09 96 
15:43:59.772,0x7E8,8,CAN,x| 24 FF FF CE FF FF FF FF 
15:43:59.774,0x7E8,8,CAN,x| 25 FF FF 29 0E 10 BF FF 
15:43:59.776,0x124,8,CAN,x| 68 0E 10 1D D8 14 22 00 
15:43:59.776,0x120,6,CAN,x| 02 43 0A A4 5C 02 
15:43:59.776,0x122,8,CAN,x| B0 00 00 02 14 00 00 00 
15:43:59.776,0x310,8,CAN,x| 01 3B 00 00 00 00 08 00 
15:43:59.776,0x318,8,CAN,x| 01 41 FF 00 00 00 10 80 
15:43:59.776,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:43:59.776,0x7E8,8,CAN,x| 26 FF 00 16 3B 1A 64 00 
15:43:59.778,0x7E8,8,CAN,x| 27 FF FF 00 80 FF FF FF 
15:43:59.780,0x7E8,8,CAN,x| 28 FF FF FF FF FF FF 30 
15:43:59.782,0x7E8,8,CAN,x| 29 00 00 00 00 13 36 FF 
15:43:59.784,0x7E8,8,CAN,x| 2A FF FF FF FF FF FF FF 
15:43:59.786,0x120,6,CAN,x| 02 43 0C A4 60 03 
15:43:59.786,0x124,8,CAN,x| 68 0E 10 1D D8 14 23 00 
15:43:59.786,0x122,8,CAN,x| B0 00 00 03 14 00 00 00 
15:43:59.786,0x7E8,8,CAN,x| 2B 5B 5B FF FF FF FF FF 
15:43:59.788,0x7E8,8,CAN,x| 2C FF FF FF FF FF FF FF 
15:43:59.790,0x7E8,8,CAN,x| 2D FF FF FF FF FF FF FF 
15:43:59.792,0x7E8,8,CAN,x| 2E FF FF 2F F2 FF FF FF 
15:43:59.794,0x7E8,8,CAN,x| 2F FF FF FF FF FF FF FF 
15:43:59.796,0x120,6,CAN,x| 02 43 0C A4 60 00 
15:43:59.796,0x124,8,CAN,x| 68 0E 10 1D D8 13 20 00 
15:43:59.796,0x122,8,CAN,x| B0 00 00 00 13 00 00 00 
15:43:59.796,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:43:59.796,0x7E8,8,CAN,x| 20 FF FF FF FF FF FF C1 
15:43:59.798,0x7E8,8,CAN,x| 21 FF FF FF FF 8C 53 00 
15:43:59.800,0x7E8,8,CAN,x| 22 00 00 FF 01 FF FF FF 
15:43:59.804,0x7E8,8,CAN,x| 23 FF FF 08 04 FF FF 02 
15:43:59.804,0x7E8,8,CAN,x| 24 00 FF FF FF FF FF FF 
15:43:59.806,0x124,8,CAN,x| 68 0E 10 1D D8 14 21 00 
15:43:59.806,0x120,6,CAN,x| 02 43 0C A4 60 01 
15:43:59.806,0x122,8,CAN,x| B0 00 00 01 14 00 00 00 
15:43:59.806,0x7E8,8,CAN,x| 25 FF FF FF FF FF FF FF 
15:43:59.808,0x7E8,8,CAN,x| 26 FF FF FF FF FF FF FF 
15:43:59.810,0x7E8,8,CAN,x| 27 FF FF FF FF FF FF FF 
15:43:59.812,0x7E8,8,CAN,x| 28 FF FF FF FF FF FF FF 
15:43:59.814,0x7E8,8,CAN,x| 29 FF FF FF FF 01 FF FF 
15:43:59.816,0x120,6,CAN,x| 02 43 0B A4 5F 02 
15:43:59.816,0x124,8,CAN,x| 68 0E 10 1D D8 14 22 00 
15:43:59.816,0x122,8,CAN,x| B0 00 00 02 14 00 00 00 
15:43:59.816,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:43:59.816,0x7E8,8,CAN,x| 2A FF FF FF FF FF FF FF 
15:43:59.818,0x7E8,8,CAN,x| 2B FF FF FF FF FF FF FF 
15:43:59.820,0x7E8,8,CAN,x| 2C FF FF FF FF FF FF FF 
15:43:59.822,0x7E8,8,CAN,x| 2D FF FF FF FF FF FF FF 
15:43:59.824,0x7E8,8,CAN,x| 2E FF 00 00 00 00 00 00 
15:43:59.824,0x120,6,CAN,x| 02 43 0B A4 5E 03 
15:43:59.826,0x124,8,CAN,x| 68 0E 10 1D D8 0E 23 00 
15:43:59.826,0x122,8,CAN,x| B0 00 00 03 0E 00 00 00 
15:43:59.836,0x124,8,CAN,x| 68 0E 10 1D D8 13 20 00 
15:43:59.836,0x120,6,CAN,x| 02 43 0B A4 5D 00 
15:43:59.836,0x122,8,CAN,x| B0 00 00 00 13 00 00 00 
15:43:59.838,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:43:59.846,0x124,8,CAN,x| 68 0E 10 1D D8 13 21 00 
15:43:59.846,0x120,6,CAN,x| 02 43 0C A4 5D 01 
15:43:59.846,0x122,8,CAN,x| B0 00 00 01 13 00 00 00 
15:43:59.848,0x314,8,CAN,x| 00 00 00 00 00 00 97 01 
15:43:59.848,0x500,8,CAN,x| 75 01 00 3F 3F 3F 3F 3F 
15:43:59.848,0x32E,8,CAN,x| 00 00 00 01 64 00 00 00 
15:43:59.854,0x124,8,CAN,x| 68 0E 10 1D D8 13 22 00 
15:43:59.856,0x120,6,CAN,x| 02 43 0C A4 5F 02 
15:43:59.856,0x122,8,CAN,x| B0 00 00 02 13 00 00 00 
15:43:59.856,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:43:59.856,0x7E0,8,CAN,x| 02 21 00 00 00 00 00 00 
15:43:59.864,0x7E8,8,CAN,x| 10 D2 61 00 FF FF FF FF 
15:43:59.864,0x7E0,8,CAN,x| 30 00 00 00 00 00 00 00 
15:43:59.864,0x7E8,8,CAN,x| 21 FF FF FF FF FF FF FF 
15:43:59.866,0x124,8,CAN,x| 68 0E 10 1D D8 13 23 00 
15:43:59.866,0x120,6,CAN,x| 02 43 0C A4 60 03 
15:43:59.866,0x122,8,CAN,x| B0 00 00 03 13 00 00 00 
15:43:59.866,0x7E8,8,CAN,x| 22 FF FF FF FF 01 FF 80 
15:43:59.868,0x7E8,8,CAN,x| 23 80 FF FF 80 FF 09 A6 
15:43:59.870,0x7E8,8,CAN,x| 24 FF FF CC FF FF FF FF 
15:43:59.872,0x7E8,8,CAN,x| 25 FF FF 29 0E 10 BF FF 
15:43:59.874,0x7E8,8,CAN,x| 26 FF 00 16 3B 1B 64 00 
15:43:59.876,0x124,8,CAN,x| 68 0E 10 1D D8 13 20 00 
15:43:59.876,0x120,6,CAN,x| 02 43 0C A4 60 00 
15:43:59.876,0x122,8,CAN,x| B0 00 00 00 13 00 00 00 
15:43:59.876,0x310,8,CAN,x| 01 3B 00 00 00 00 08 00 
15:43:59.876,0x318,8,CAN,x| 01 41 FF 00 00 00 10 80 
15:43:59.876,0x7E8,8,CAN,x| 27 FF FF 00 80 FF FF FF 
15:43:59.878,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:43:59.878,0x7E8,8,CAN,x| 28 FF FF FF FF FF FF 30 
15:43:59.880,0x7E8,8,CAN,x| 29 00 00 00 00 13 36 FF 
15:43:59.882,0x7E8,8,CAN,x| 2A FF FF FF FF FF FF FF 
15:43:59.884,0x7E8,8,CAN,x| 2B 5B 5B FF FF FF FF FF 
15:43:59.886,0x120,6,CAN,x| 02 43 08 A4 5F 01 
15:43:59.886,0x124,8,CAN,x| 68 0E 10 1D D8 13 21 00 
15:43:59.886,0x122,8,CAN,x| B0 00 00 01 13 00 00 00 
15:43:59.886,0x7E8,8,CAN,x| 2C FF FF FF FF FF FF FF 
15:43:59.888,0x7E8,8,CAN,x| 2D FF FF FF FF FF FF FF 
15:43:59.890,0x7E8,8,CAN,x| 2E FF FF 2F F2 FF FF FF 
15:43:59.892,0x7E8,8,CAN,x| 2F FF FF FF FF FF FF FF 
15:43:59.894,0x7E8,8,CAN,x| 20 FF FF FF FF FF FF C1 
15:43:59.896,0x120,6,CAN,x| 02 43 08 A4 5F 02 
15:43:59.896,0x124,8,CAN,x| 68 0E 10 1D D8 13 22 00 
15:43:59.896,0x122,8,CAN,x| B0 00 00 02 13 00 00 00 
15:43:59.896,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:43:59.896,0x7E8,8,CAN,x| 21 FF FF FF FF 8C 53 00 
15:43:59.898,0x7E8,8,CAN,x| 22 00 00 FF 01 FF FF FF 
15:43:59.900,0x7E8,8,CAN,x| 23 FF FF 08 04 FF FF 02 
15:43:59.904,0x7E8,8,CAN,x| 24 00 FF FF FF FF FF FF 
15:43:59.904,0x7E8,8,CAN,x| 25 FF FF FF FF FF FF FF 
15:43:59.906,0x124,8,CAN,x| 68 0E 10 1D D8 13 23 00 
15:43:59.906,0x120,6,CAN,x| 02 43 08 A4 5F 03 
15:43:59.906,0x122,8,CAN,x| B0 00 00 03 13 00 00 00 
15:43:59.906,0x7E8,8,CAN,x| 26 FF FF FF FF FF FF FF 
15:43:59.908,0x7E8,8,CAN,x| 27 FF FF FF FF FF FF FF 
15:43:59.910,0x7E8,8,CAN,x| 28 FF FF FF FF FF FF FF 
15:43:59.912,0x7E8,8,CAN,x| 29 FF FF FF FF 01 FF FF 
15:43:59.914,0x7E8,8,CAN,x| 2A FF FF FF FF FF FF FF 
15:43:59.916,0x120,6,CAN,x| 02 43 08 A4 60 00 
15:43:59.916,0x124,8,CAN,x| 68 0E 10 1D D8 13 20 00 
15:43:59.916,0x122,8,CAN,x| B0 00 00 00 13 00 00 00 
15:43:59.916,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:43:59.916,0x7E8,8,CAN,x| 2B FF FF FF FF FF FF FF 
15:43:59.918,0x7E8,8,CAN,x| 2C FF FF FF FF FF FF FF 
15:43:59.920,0x7E8,8,CAN,x| 2D FF FF FF FF FF FF FF 
15:43:59.922,0x7E8,8,CAN,x| 2E FF 00 00 00 00 00 00 
15:43:59.924,0x124,8,CAN,x| 68 0E 10 1D D8 09 21 00 
15:43:59.926,0x120,6,CAN,x| 02 43 08 A4 61 01 
15:43:59.926,0x122,8,CAN,x| B0 00 00 01 09 00 00 00 
15:43:59.935,0x124,8,CAN,x| 68 0E 10 1D D8 13 22 00 
15:43:59.935,0x120,6,CAN,x| 02 43 08 A4 61 02 
15:43:59.935,0x122,8,CAN,x| B0 00 00 02 13 00 00 00 
15:43:59.937,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:43:59.945,0x124,8,CAN,x| 68 0E 10 1D D8 13 23 00 
15:43:59.945,0x120,6,CAN,x| 02 43 04 A4 62 03 
15:43:59.945,0x122,8,CAN,x| B0 00 00 03 13 00 00 00 
15:43:59.947,0x314,8,CAN,x| 00 00 00 00 00 00 82 01 
15:43:59.947,0x32E,8,CAN,x| 00 00 00 02 64 00 00 00 
15:43:59.955,0x124,8,CAN,x| 68 0E 10 1D D8 12 20 00 
15:43:59.955,0x120,6,CAN,x| 02 43 03 A4 60 00 
15:43:59.955,0x122,8,CAN,x| B0 00 00 00 12 00 00 00 
15:43:59.955,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:43:59.963,0x7E0,8,CAN,x| 02 21 00 00 00 00 00 00 
15:43:59.965,0x124,8,CAN,x| 68 0E 10 1D D8 12 21 00 
15:43:59.965,0x120,6,CAN,x| 02 43 03 A4 60 01 
15:43:59.965,0x122,8,CAN,x| B0 00 00 01 12 00 00 00 
15:43:59.973,0x7E8,8,CAN,x| 10 D2 61 00 FF FF FF FF 
15:43:59.973,0x7E0,8,CAN,x| 30 00 00 00 00 00 00 00 
15:43:59.973,0x7E8,8,CAN,x| 21 FF FF FF FF FF FF FF 
15:43:59.975,0x124,8,CAN,x| 68 0E 10 1D D8 12 22 00 
15:43:59.975,0x120,6,CAN,x| 02 43 03 A4 60 02 
15:43:59.975,0x122,8,CAN,x| B0 00 00 02 12 00 00 00 
15:43:59.975,0x310,8,CAN,x| 01 3B 00 00 00 00 08 00 
15:43:59.977,0x318,8,CAN,x| 01 41 FF 00 00 00 10 80 
15:43:59.977,0x7E8,8,CAN,x| 22 FF FF FF FF 01 FF 80 
15:43:59.977,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:43:59.977,0x7E8,8,CAN,x| 23 80 FF FF 80 FF 08 66 
15:43:59.979,0x7E8,8,CAN,x| 24 FF FF CE FF FF FF FF 
15:43:59.981,0x7E8,8,CAN,x| 25 FF FF 28 0E 10 BF FF 
15:43:59.983,0x7E8,8,CAN,x| 26 FF 00 15 3C 1A 64 00 
15:43:59.985,0x120,6,CAN,x| 02 43 02 A4 61 03 
15:43:59.985,0x124,8,CAN,x| 68 0E 10 1D D8 12 23 00 
15:43:59.985,0x122,8,CAN,x| B0 00 00 03 12 00 00 00 
15:43:59.985,0x7E8,8,CAN,x| 27 FF FF 00 80 FF FF FF 
15:43:59.987,0x7E8,8,CAN,x| 28 FF FF FF FF FF FF 2F 
15:43:59.989,0x7E8,8,CAN,x| 29 00 00 00 00 12 35 FF 
15:43:59.991,0x7E8,8,CAN,x| 2A FF FF FF FF FF FF FF 
15:43:59.993,0x7E8,8,CAN,x| 2B 5B 5B FF FF FF FF FF 
15:43:59.995,0x120,6,CAN,x| 02 43 02 A4 61 00 
15:43:59.995,0x124,8,CAN,x| 68 0E 10 1D D8 12 20 00 
15:43:59.995,0x122,8,CAN,x| B0 00 00 00 12 00 00 00 
15:43:59.995,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:43:59.995,0x7E8,8,CAN,x| 2C FF FF FF FF FF FF FF 
15:43:59.997,0x7E8,8,CAN,x| 2D FF FF FF FF FF FF FF 
15:43:59.999,0x7E8,8,CAN,x| 2E FF FF 2F F2 FF FF FF 
15:44:00.003,0x7E8,8,CAN,x| 2F FF FF FF FF FF FF FF 
15:44:00.003,0x7E8,8,CAN,x| 20 FF FF FF FF FF FF C1 
15:44:00.005,0x124,8,CAN,x| 68 0E 10 1D D8 12 21 00 
15:44:00.005,0x120,6,CAN,x| 02 43 02 A4 62 01 
15:44:00.005,0x122,8,CAN,x| B0 00 00 01 12 00 00 00 
15:44:00.005,0x7E8,8,CAN,x| 21 FF FF FF FF 8C 53 00 
15:44:00.007,0x7E8,8,CAN,x| 22 00 00 FF 01 FF FF FF 
15:44:00.009,0x7E8,8,CAN,x| 23 FF FF 08 04 FF FF 02 
15:44:00.011,0x7E8,8,CAN,x| 24 00 FF FF FF FF FF FF 
15:44:00.013,0x7E8,8,CAN,x| 25 FF FF FF FF FF FF FF 
15:44:00.015,0x120,6,CAN,x| 02 42 FD A4 60 02 
15:44:00.015,0x124,8,CAN,x| 68 0E 10 1D D8 12 22 00 
15:44:00.015,0x122,8,CAN,x| B0 00 00 02 12 00 00 00 
15:44:00.015,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:44:00.015,0x7E8,8,CAN,x| 26 FF FF FF FF FF FF FF 
15:44:00.017,0x7E8,8,CAN,x| 27 FF FF FF FF FF FF FF 
15:44:00.019,0x7E8,8,CAN,x| 28 FF FF FF FF FF FF FF 
15:44:00.021,0x7E8,8,CAN,x| 29 FF FF FF FF 01 FF FF 
15:44:00.025,0x7E8,8,CAN,x| 2A FF FF FF FF FF FF FF 
15:44:00.025,0x120,6,CAN,x| 02 42 FD A4 61 03 
15:44:00.025,0x124,8,CAN,x| 68 0E 10 1D D8 0D 23 00 
15:44:00.025,0x122,8,CAN,x| B0 00 00 03 0D 00 00 00 
15:44:00.025,0x7E8,8,CAN,x| 2B FF FF FF FF FF FF FF 
15:44:00.027,0x7E8,8,CAN,x| 2C FF FF FF FF FF FF FF 
15:44:00.029,0x7E8,8,CAN,x| 2D FF FF FF FF FF FF FF 
15:44:00.031,0x7E8,8,CAN,x| 2E FF 00 00 00 00 00 00 
15:44:00.035,0x124,8,CAN,x| 68 0E 10 1D D8 12 20 00 
15:44:00.035,0x120,6,CAN,x| 02 42 FD A4 61 00 
15:44:00.035,0x122,8,CAN,x| B0 00 00 00 12 00 00 00 
15:44:00.037,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:44:00.045,0x124,8,CAN,x| 68 0E 10 1D D8 12 21 00 
15:44:00.045,0x120,6,CAN,x| 02 42 FE A4 62 01 
15:44:00.045,0x122,8,CAN,x| B0 00 00 01 12 00 00 00 
15:44:00.047,0x314,8,CAN,x| 00 00 00 00 00 00 6F 01 
15:44:00.047,0x500,8,CAN,x| 75 02 3F 3F 3F 3F 3F 3F 
15:44:00.047,0x32E,8,CAN,x| 00 00 00 03 64 00 00 00 
15:44:00.055,0x124,8,CAN,x| 68 0E 10 1D D8 11 22 00 
15:44:00.055,0x120,6,CAN,x| 02 42 FE A4 60 02 
15:44:00.055,0x122,8,CAN,x| B0 00 00 02 11 00 00 00 
15:44:00.055,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:44:00.065,0x124,8,CAN,x| 68 0E 10 1D D8 12 23 00 
15:44:00.065,0x120,6,CAN,x| 02 42 FE A4 63 03 
15:44:00.065,0x122,8,CAN,x| B0 00 00 03 12 00 00 00 
15:44:00.073,0x7E0,8,CAN,x| 02 21 00 00 00 00 00 00 
15:44:00.075,0x124,8,CAN,x| 68 0E 10 1D D8 12 20 00 
15:44:00.075,0x120,6,CAN,x| 02 42 FE A4 63 00 
15:44:00.075,0x122,8,CAN,x| B0 00 00 00 12 00 00 00 
15:44:00.075,0x310,8,CAN,x| 01 3B 00 00 00 00 08 00 
15:44:00.075,0x318,8,CAN,x| 01 41 FF 00 00 00 10 80 
15:44:00.077,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:44:00.083,0x7E8,8,CAN,x| 10 D2 61 00 FF FF FF FF 
15:44:00.083,0x7E0,8,CAN,x| 30 00 00 00 00 00 00 00 
15:44:00.083,0x7E8,8,CAN,x| 21 FF FF FF FF FF FF FF 
15:44:00.085,0x124,8,CAN,x| 68 0E 10 1D D8 12 21 00 
15:44:00.085,0x120,6,CAN,x| 02 42 FE A4 60 01 
15:44:00.087,0x122,8,CAN,x| B0 00 00 01 12 00 00 00 
15:44:00.087,0x7E8,8,CAN,x| 22 FF FF FF FF 01 FF 80 
15:44:00.087,0x7E8,8,CAN,x| 23 80 FF FF 80 FF 08 16 
15:44:00.089,0x7E8,8,CAN,x| 24 FF FF CF FF FF FF FF 
15:44:00.091,0x7E8,8,CAN,x| 25 FF FF 24 0E 10 BF FF 
15:44:00.093,0x7E8,8,CAN,x| 26 FF 00 14 3C 1A 64 00 
15:44:00.095,0x120,6,CAN,x| 02 42 FE A4 60 02 
15:44:00.095,0x124,8,CAN,x| 68 0E 10 1D D8 12 22 00 
15:44:00.095,0x122,8,CAN,x| B0 00 00 02 12 00 00 00 
15:44:00.095,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:44:00.097,0x7E8,8,CAN,x| 27 FF FF 00 80 FF FF FF 
15:44:00.099,0x7E8,8,CAN,x| 28 FF FF FF FF FF FF 2F 
15:44:00.099,0x7E8,8,CAN,x| 29 00 00 00 00 12 36 FF 
15:44:00.103,0x7E8,8,CAN,x| 2A FF FF FF FF FF FF FF 
15:44:00.105,0x7E8,8,CAN,x| 2B 5B 5B FF FF FF FF FF 
15:44:00.105,0x124,8,CAN,x| 68 0E 10 1D D8 13 23 00 
15:44:00.105,0x120,6,CAN,x| 02 42 FE A4 60 03 
15:44:00.105,0x122,8,CAN,x| B0 00 00 03 13 00 00 00 
15:44:00.107,0x7E8,8,CAN,x| 2C FF FF FF FF FF FF FF 
15:44:00.107,0x7E8,8,CAN,x| 2D FF FF FF FF FF FF FF 
15:44:00.111,0x7E8,8,CAN,x| 2E FF FF 2F F2 FF FF FF 
15:44:00.113,0x7E8,8,CAN,x| 2F FF FF FF FF FF FF FF 
15:44:00.115,0x7E8,8,CAN,x| 20 FF FF FF FF FF FF C1 
15:44:00.115,0x120,6,CAN,x| 02 43 04 A4 60 00 
15:44:00.115,0x124,8,CAN,x| 68 0E 10 1D D8 13 20 00 
15:44:00.115,0x122,8,CAN,x| B0 00 00 00 13 00 00 00 
15:44:00.115,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:44:00.117,0x7E8,8,CAN,x| 21 FF FF FF FF 8C 53 00 
15:44:00.119,0x7E8,8,CAN,x| 22 00 00 FF 01 FF FF FF 
15:44:00.121,0x7E8,8,CAN,x| 23 FF FF 08 04 FF FF 02 
15:44:00.123,0x7E8,8,CAN,x| 24 00 FF FF FF FF FF FF 
15:44:00.125,0x7E8,8,CAN,x| 25 FF FF FF FF FF FF FF 
15:44:00.125,0x120,6,CAN,x| 02 43 04 A4 61 01 
15:44:00.125,0x124,8,CAN,x| 68 0E 10 1D D8 09 21 00 
15:44:00.125,0x122,8,CAN,x| B0 00 00 01 09 00 00 00 
15:44:00.127,0x7E8,8,CAN,x| 26 FF FF FF FF FF FF FF 
15:44:00.129,0x7E8,8,CAN,x| 27 FF FF FF FF FF FF FF 
15:44:00.131,0x7E8,8,CAN,x| 28 FF FF FF FF FF FF FF 
15:44:00.133,0x7E8,8,CAN,x| 29 FF FF FF FF 01 FF FF 
15:44:00.135,0x7E8,8,CAN,x| 2A FF FF FF FF FF FF FF 
15:44:00.135,0x124,8,CAN,x| 68 0E 10 1D D8 13 22 00 
15:44:00.135,0x120,6,CAN,x| 02 43 04 A4 61 02 
15:44:00.135,0x122,8,CAN,x| B0 00 00 02 13 00 00 00 
15:44:00.137,0x7E8,8,CAN,x| 2B FF FF FF FF FF FF FF 
15:44:00.137,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:44:00.139,0x7E8,8,CAN,x| 2C FF FF FF FF FF FF FF 
15:44:00.141,0x7E8,8,CAN,x| 2D FF FF FF FF FF FF FF 
15:44:00.143,0x7E8,8,CAN,x| 2E FF 00 00 00 00 00 00 
15:44:00.145,0x124,8,CAN,x| 68 0E 10 1D D8 13 23 00 
15:44:00.145,0x120,6,CAN,x| 02 43 04 A4 62 03 
15:44:00.145,0x122,8,CAN,x| B0 00 00 03 13 00 00 00 
15:44:00.147,0x314,8,CAN,x| 00 00 00 00 00 00 7E 01 
15:44:00.147,0x32E,8,CAN,x| 00 00 00 00 64 00 00 00 
15:44:00.155,0x124,8,CAN,x| 68 0E 10 1D D8 12 20 00 
15:44:00.155,0x120,6,CAN,x| 02 43 04 A4 5E 00 
15:44:00.155,0x122,8,CAN,x| B0 00 00 00 12 00 00 00 
15:44:00.155,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:44:00.165,0x124,8,CAN,x| 68 0E 10 1D D8 13 21 00 
15:44:00.165,0x120,6,CAN,x| 02 43 04 A4 5E 01 
15:44:00.165,0x122,8,CAN,x| B0 00 00 01 13 00 00 00 
15:44:00.175,0x124,8,CAN,x| 68 0E 10 1D D8 13 22 00 
15:44:00.175,0x120,6,CAN,x| 02 43 04 A4 5D 02 
15:44:00.175,0x122,8,CAN,x| B0 00 00 02 13 00 00 00 
15:44:00.175,0x310,8,CAN,x| 01 3B 00 00 00 00 08 00 
15:44:00.175,0x318,8,CAN,x| 01 41 FF 00 00 00 10 80 
15:44:00.175,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:44:00.185,0x124,8,CAN,x| 68 0E 10 1D D8 13 23 00 
15:44:00.185,0x120,6,CAN,x| 02 43 08 A4 5F 03 
15:44:00.185,0x122,8,CAN,x| B0 00 00 03 13 00 00 00 
15:44:00.187,0x7E0,8,CAN,x| 02 21 00 00 00 00 00 00 
15:44:00.193,0x7E8,8,CAN,x| 10 D2 61 00 FF FF FF FF 
15:44:00.193,0x7E0,8,CAN,x| 30 00 00 00 00 00 00 00 
15:44:00.195,0x7E8,8,CAN,x| 21 FF FF FF FF FF FF FF 
15:44:00.195,0x124,8,CAN,x| 68 0E 10 1D D8 13 20 00 
15:44:00.195,0x120,6,CAN,x| 02 43 08 A4 5E 00 
15:44:00.195,0x122,8,CAN,x| B0 00 00 00 13 00 00 00 
15:44:00.197,0x7E8,8,CAN,x| 22 FF FF FF FF 01 FF 80 
15:44:00.197,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:44:00.199,0x7E8,8,CAN,x| 23 80 FF FF 80 FF 08 E6 
15:44:00.201,0x7E8,8,CAN,x| 24 FF FF CE FF FF FF FF 
15:44:00.203,0x7E8,8,CAN,x| 25 FF FF 26 0E 10 BF FF 
15:44:00.205,0x7E8,8,CAN,x| 26 FF 00 15 3B 19 64 00 
15:44:00.205,0x124,8,CAN,x| 68 0E 10 1D D8 13 21 00 
15:44:00.205,0x120,6,CAN,x| 02 43 08 A4 5E 01 
15:44:00.205,0x122,8,CAN,x| B0 00 00 01 13 00 00 00 
15:44:00.207,0x7E8,8,CAN,x| 27 FF FF 00 80 FF FF FF 
15:44:00.209,0x7E8,8,CAN,x| 28 FF FF FF FF FF FF 2F 
15:44:00.211,0x7E8,8,CAN,x| 29 00 00 00 00 12 37 FF 
15:44:00.213,0x7E8,8,CAN,x| 2A FF FF FF FF FF FF FF 
15:44:00.215,0x7E8,8,CAN,x| 2B 5B 5B FF FF FF FF FF 
15:44:00.215,0x120,6,CAN,x| 02 43 08 A4 5E 02 
15:44:00.215,0x124,8,CAN,x| 68 0E 10 1D D8 13 22 00 
15:44:00.215,0x122,8,CAN,x| B0 00 00 02 13 00 00 00 
15:44:00.215,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:44:00.217,0x7E8,8,CAN,x| 2C FF FF FF FF FF FF FF 
15:44:00.219,0x7E8,8,CAN,x| 2D FF FF FF FF FF FF FF 
15:44:00.221,0x7E8,8,CAN,x| 2E FF FF 2F F2 FF FF FF 
15:44:00.223,0x7E8,8,CAN,x| 2F FF FF FF FF FF FF FF 
15:44:00.225,0x7E8,8,CAN,x| 20 FF FF FF FF FF FF C1 
15:44:00.225,0x120,6,CAN,x| 02 43 08 A4 5D 03 
15:44:00.225,0x124,8,CAN,x| 68 0E 10 1D D8 0E 23 00 
15:44:00.225,0x122,8,CAN,x| B0 00 00 03 0E 00 00 00 
15:44:00.227,0x7E8,8,CAN,x| 21 FF FF FF FF 8C 53 00 
15:44:00.229,0x7E8,8,CAN,x| 22 00 00 FF 01 FF FF FF 
15:44:00.231,0x7E8,8,CAN,x| 23 FF FF 08 04 FF FF 02 
15:44:00.233,0x7E8,8,CAN,x| 24 00 FF FF FF FF FF FF 
15:44:00.235,0x7E8,8,CAN,x| 25 FF FF FF FF FF FF FF 
15:44:00.235,0x124,8,CAN,x| 68 0E 10 1D D8 13 20 00 
15:44:00.235,0x120,6,CAN,x| 02 43 08 A4 5C 00 
15:44:00.235,0x122,8,CAN,x| B0 00 00 00 13 00 00 00 
15:44:00.237,0x7E8,8,CAN,x| 26 FF FF FF FF FF FF FF 
15:44:00.237,0x13F,8,CAN,x| 00 0E 10 00 00 00 00 00 
15:44:00.239,0x7E8,8,CAN,x| 27 FF FF FF FF FF FF FF 
15:44:00.241,0x7E8,8,CAN,x| 28 FF FF FF FF FF FF FF 
15:44:00.243,0x7E8,8,CAN,x| 29 FF FF FF FF 01 FF FF 
15:44:00.245,0x7E8,8,CAN,x| 2A FF FF FF FF FF FF FF 
15:44:00.245,0x124,8,CAN,x| 68 0E 10 1D D8 14 21 00 
15:44:00.245,0x120,6,CAN,x| 02 43 0B A4 5C 01 
15:44:00.245,0x122,8,CAN,x| B0 00 00 01 14 00 00 00 
