index,system time,time stamp,channel,Rx/Tx,ID,Frame,type,DLC,CAN-FD,data
72879,="15:44:23.946",0xAEF185C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 0C 23 00 
72880,="15:44:23.946",0xAEF1924,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 1A A4 60 03 
72881,="15:44:23.946",0xAEF19EC,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 0C 00 00 00 
72882,="15:44:23.948",0xAEF202C,1,Rx,0x314,Standard Frame,data frame,8,CAN,x| 00 00 00 00 00 00 BE 01 
72883,="15:44:23.948",0xAEF2158,1,Rx,0x32E,Standard Frame,data frame,8,CAN,x| 00 00 00 02 64 00 00 00 
72884,="15:44:23.956",0xAEF41C4,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 20 00 
72885,="15:44:23.956",0xAEF428C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 1A A4 60 00 
72886,="15:44:23.956",0xAEF43B8,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 13 00 00 00 
72887,="15:44:23.958",0xAEF4804,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72888,="15:44:23.966",0xAEF667C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 21 00 
72889,="15:44:23.966",0xAEF66E0,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 18 A4 5E 01 
72890,="15:44:23.966",0xAEF680C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 13 00 00 00 
72891,="15:44:23.976",0xAEF8D28,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 22 00 
72892,="15:44:23.976",0xAEF8DF0,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 18 A4 5E 02 
72893,="15:44:23.976",0xAEF8F1C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 13 00 00 00 
72894,="15:44:23.976",0xAEF8FE4,1,Rx,0x310,Standard Frame,data frame,8,CAN,x| 01 3D 00 00 00 00 08 00 
72895,="15:44:23.976",0xAEF9110,1,Rx,0x318,Standard Frame,data frame,8,CAN,x| 01 41 FF 00 00 00 10 80 
72896,="15:44:23.976",0xAEF93CC,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72897,="15:44:23.986",0xAEFB62C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 23 00 
72898,="15:44:23.986",0xAEFB6F4,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 1A A4 5E 03 
72899,="15:44:23.986",0xAEFB7BC,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 13 00 00 00 
72900,="15:44:23.996",0xAEFDB48,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 0B 20 00 
72901,="15:44:23.996",0xAEFDC10,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 1A A4 60 00 
72902,="15:44:23.996",0xAEFDD3C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 0B 00 00 00 
72903,="15:44:23.996",0xAEFE124,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72904,="15:44:24.006",0xAF00514,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 21 00 
72905,="15:44:24.006",0xAF005DC,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 1A A4 61 01 
72906,="15:44:24.006",0xAF006A4,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 13 00 00 00 
72907,="15:44:24.016",0xAF02968,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 22 00 
72908,="15:44:24.016",0xAF02A30,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 15 A4 60 02 
72909,="15:44:24.016",0xAF02AF8,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 13 00 00 00 
72910,="15:44:24.016",0xAF02E7C,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72911,="15:44:24.026",0xAF05078,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 23 00 
72912,="15:44:24.026",0xAF05140,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 15 A4 5F 03 
72913,="15:44:24.026",0xAF05208,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 13 00 00 00 
72914,="15:44:24.036",0xAF0797C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 20 00 
72915,="15:44:24.036",0xAF07A44,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 16 A4 5F 00 
72916,="15:44:24.036",0xAF07B0C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 13 00 00 00 
72917,="15:44:24.038",0xAF07F58,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72918,="15:44:24.046",0xAF09E34,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 0E 21 00 
72919,="15:44:24.046",0xAF09EFC,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 16 A4 61 01 
72920,="15:44:24.046",0xAF0A028,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 0E 00 00 00 
72921,="15:44:24.046",0xAF0A53C,1,Rx,0x314,Standard Frame,data frame,8,CAN,x| 00 00 00 00 00 00 AD 01 
72922,="15:44:24.048",0xAF0A604,1,Rx,0x500,Standard Frame,data frame,8,CAN,x| 75 02 3F 3F 3F 3F 3F 3F 
72923,="15:44:24.048",0xAF0A730,1,Rx,0x32E,Standard Frame,data frame,8,CAN,x| 00 00 00 03 64 00 00 00 
72924,="15:44:24.056",0xAF0C800,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 22 00 
72925,="15:44:24.056",0xAF0C8C8,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 16 A4 62 02 
72926,="15:44:24.056",0xAF0C9F4,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 13 00 00 00 
72927,="15:44:24.058",0xAF0CDDC,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72928,="15:44:24.066",0xAF0EC54,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 23 00 
72929,="15:44:24.066",0xAF0ED1C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 11 A4 60 03 
72930,="15:44:24.066",0xAF0EE48,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 12 00 00 00 
72931,="15:44:24.076",0xAF11364,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 20 00 
72932,="15:44:24.076",0xAF1142C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 11 A4 60 00 
72933,="15:44:24.076",0xAF11558,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 12 00 00 00 
72934,="15:44:24.076",0xAF11620,1,Rx,0x310,Standard Frame,data frame,8,CAN,x| 01 3D 00 00 00 00 08 00 
72935,="15:44:24.076",0xAF1174C,1,Rx,0x318,Standard Frame,data frame,8,CAN,x| 01 41 FF 00 00 00 10 80 
72936,="15:44:24.078",0xAF11AD0,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72937,="15:44:24.086",0xAF14050,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 21 00 
72938,="15:44:24.086",0xAF14118,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 14 A4 60 01 
72939,="15:44:24.088",0xAF14244,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 12 00 00 00 
72940,="15:44:24.096",0xAF16184,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 0D 22 00 
72941,="15:44:24.096",0xAF1624C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 14 A4 62 02 
72942,="15:44:24.096",0xAF16314,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 0D 00 00 00 
72943,="15:44:24.096",0xAF16698,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72944,="15:44:24.106",0xAF18B50,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 23 00 
72945,="15:44:24.106",0xAF18C18,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 14 A4 62 03 
72946,="15:44:24.106",0xAF18CE0,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 12 00 00 00 
72947,="15:44:24.116",0xAF1AFA4,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 20 00 
72948,="15:44:24.116",0xAF1B06C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0C A4 60 00 
72949,="15:44:24.116",0xAF1B134,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 12 00 00 00 
72950,="15:44:24.116",0xAF1B580,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72951,="15:44:24.126",0xAF1D650,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 21 00 
72952,="15:44:24.126",0xAF1D718,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0C A4 60 01 
72953,="15:44:24.126",0xAF1D844,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 12 00 00 00 
72954,="15:44:24.136",0xAF1FF54,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 22 00 
72955,="15:44:24.136",0xAF2001C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 11 A4 61 02 
72956,="15:44:24.136",0xAF20148,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 12 00 00 00 
72957,="15:44:24.138",0xAF204CC,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72958,="15:44:24.146",0xAF22470,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 0D 23 00 
72959,="15:44:24.146",0xAF22538,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 11 A4 62 03 
72960,="15:44:24.146",0xAF22664,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 0D 00 00 00 
72961,="15:44:24.148",0xAF22CA4,1,Rx,0x314,Standard Frame,data frame,8,CAN,x| 00 00 00 00 00 00 93 01 
72962,="15:44:24.148",0xAF22DD0,1,Rx,0x32E,Standard Frame,data frame,8,CAN,x| 00 00 00 00 64 00 00 00 
72963,="15:44:24.156",0xAF24E3C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 20 00 
72964,="15:44:24.156",0xAF24F04,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 11 A4 64 00 
72965,="15:44:24.156",0xAF25030,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 12 00 00 00 
72966,="15:44:24.158",0xAF2547C,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72967,="15:44:24.166",0xAF27290,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 21 00 
72968,="15:44:24.166",0xAF27358,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0B A4 60 01 
72969,="15:44:24.166",0xAF27484,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 12 00 00 00 
72970,="15:44:24.176",0xAF299A0,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 22 00 
72971,="15:44:24.176",0xAF29A68,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0B A4 60 02 
72972,="15:44:24.176",0xAF29B94,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 12 00 00 00 
72973,="15:44:24.176",0xAF29C5C,1,Rx,0x310,Standard Frame,data frame,8,CAN,x| 01 3D 00 00 00 00 08 00 
72974,="15:44:24.176",0xAF29D24,1,Rx,0x318,Standard Frame,data frame,8,CAN,x| 01 41 FF 00 00 00 10 80 
72975,="15:44:24.176",0xAF2A044,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72976,="15:44:24.186",0xAF2C2A4,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 23 00 
72977,="15:44:24.186",0xAF2C36C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 10 A4 60 03 
72978,="15:44:24.186",0xAF2C434,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 12 00 00 00 
72979,="15:44:24.196",0xAF2E7C0,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 0C 20 00 
72980,="15:44:24.196",0xAF2E888,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 10 A4 62 00 
72981,="15:44:24.196",0xAF2E950,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 0C 00 00 00 
72982,="15:44:24.196",0xAF2ED9C,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72983,="15:44:24.206",0xAF31060,1,Rx,0x7E0,Standard Frame,data frame,8,CAN,x| 02 21 00 00 00 00 00 00 
72984,="15:44:24.206",0xAF3118C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 21 00 
72985,="15:44:24.206",0xAF31254,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 10 A4 63 01 
72986,="15:44:24.206",0xAF3131C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 12 00 00 00 
72987,="15:44:24.214",0xAF33068,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 10 D2 61 00 FF FF FF FF 
72988,="15:44:24.214",0xAF33194,1,Rx,0x7E0,Standard Frame,data frame,8,CAN,x| 30 00 00 00 00 00 00 00 
72989,="15:44:24.216",0xAF3357C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 21 FF FF FF FF FF FF FF 
72990,="15:44:24.216",0xAF3389C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 12 22 00 
72991,="15:44:24.216",0xAF33964,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0F A4 5F 02 
72992,="15:44:24.216",0xAF33A2C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 12 00 00 00 
72993,="15:44:24.218",0xAF33D4C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 22 FF FF FF FF 01 FF 80 
72994,="15:44:24.218",0xAF33E14,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
72995,="15:44:24.220",0xAF344B8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 23 80 FF FF 80 FF 08 96 
72996,="15:44:24.222",0xAF34C88,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 24 FF FF DA FF FF FF FF 
72997,="15:44:24.224",0xAF35458,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 25 FF FF 20 12 C0 BF FF 
72998,="15:44:24.226",0xAF35C28,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 26 FF 00 14 3D 1C 64 00 
72999,="15:44:24.226",0xAF35CF0,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0F A4 5F 03 
73000,="15:44:24.226",0xAF35E1C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 23 00 
73001,="15:44:24.226",0xAF35EE4,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 13 00 00 00 
73002,="15:44:24.228",0xAF363F8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 27 FF FF 00 80 FF FF FF 
73003,="15:44:24.230",0xAF36BC8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 28 FF FF FF FF FF FF 2F 
73004,="15:44:24.232",0xAF37398,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 29 00 00 00 00 12 33 FF 
73005,="15:44:24.234",0xAF37B68,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2A FF FF FF FF FF FF FF 
73006,="15:44:24.236",0xAF38338,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2B 5B 5B FF FF FF FF FF 
73007,="15:44:24.236",0xAF385F4,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 20 00 
73008,="15:44:24.236",0xAF386BC,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 14 A4 5E 00 
73009,="15:44:24.236",0xAF38784,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 13 00 00 00 
73010,="15:44:24.238",0xAF38B08,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2C FF FF FF FF FF FF FF 
73011,="15:44:24.238",0xAF38C34,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
73012,="15:44:24.240",0xAF392D8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2D FF FF FF FF FF FF FF 
73013,="15:44:24.242",0xAF39AA8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2E FF FF 2F 06 FF FF FF 
73014,="15:44:24.244",0xAF3A278,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2F FF FF FF FF FF FF FF 
73015,="15:44:24.244",0xAF3AA48,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 20 FF FF FF FF FF FF C1 
73016,="15:44:24.246",0xAF3AB10,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 14 A4 5F 01 
73017,="15:44:24.246",0xAF3AC3C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 0C 21 00 
73018,="15:44:24.246",0xAF3AD04,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 0C 00 00 00 
73019,="15:44:24.248",0xAF3B1B4,1,Rx,0x314,Standard Frame,data frame,8,CAN,x| 00 00 00 00 00 00 97 01 
73020,="15:44:24.248",0xAF3B27C,1,Rx,0x500,Standard Frame,data frame,8,CAN,x| 75 03 3F 3F 3F 3F 3F 3F 
73021,="15:44:24.248",0xAF3B3A8,1,Rx,0x32E,Standard Frame,data frame,8,CAN,x| 00 00 00 01 64 00 00 00 
73022,="15:44:24.248",0xAF3B470,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 21 FF FF FF FF 8C 53 00 
73023,="15:44:24.250",0xAF3B9E8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 22 00 00 FF 01 FF FF FF 
73024,="15:44:24.252",0xAF3C1B8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 23 FF FF 08 04 FF FF 02 
73025,="15:44:24.254",0xAF3CA50,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 24 00 FF FF FF FF FF FF 
73026,="15:44:24.256",0xAF3D158,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 25 FF FF FF FF FF FF FF 
73027,="15:44:24.256",0xAF3D478,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 22 00 
73028,="15:44:24.256",0xAF3D540,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 14 A4 60 02 
73029,="15:44:24.256",0xAF3D66C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 13 00 00 00 
73030,="15:44:24.258",0xAF3D928,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 26 FF FF FF FF FF FF FF 
73031,="15:44:24.258",0xAF3DA54,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
73032,="15:44:24.260",0xAF3E0F8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 27 FF FF FF FF FF FF FF 
73033,="15:44:24.262",0xAF3E8C8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 28 FF FF FF FF FF FF FF 
73034,="15:44:24.264",0xAF3F098,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 29 FF FF FF FF 01 FF FF 
73035,="15:44:24.266",0xAF3F868,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2A FF FF FF FF FF FF FF 
73036,="15:44:24.266",0xAF3F930,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 13 A4 5E 03 
73037,="15:44:24.266",0xAF3F9F8,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 23 00 
73038,="15:44:24.266",0xAF3FB24,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 13 00 00 00 
73039,="15:44:24.268",0xAF40038,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2B FF FF FF FF FF FF FF 
73040,="15:44:24.270",0xAF40808,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2C FF FF FF FF FF FF FF 
73041,="15:44:24.272",0xAF40FD8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2D FF FF FF FF FF FF FF 
73042,="15:44:24.274",0xAF417A8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2E FF 00 00 00 00 00 00 
73043,="15:44:24.276",0xAF41FDC,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 20 00 
73044,="15:44:24.276",0xAF420A4,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 13 A4 5C 00 
73045,="15:44:24.276",0xAF421D0,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 13 00 00 00 
73046,="15:44:24.276",0xAF42298,1,Rx,0x310,Standard Frame,data frame,8,CAN,x| 01 3D 00 00 00 00 08 00 
73047,="15:44:24.276",0xAF42360,1,Rx,0x318,Standard Frame,data frame,8,CAN,x| 01 41 FF 00 00 00 10 80 
73048,="15:44:24.278",0xAF42748,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
73049,="15:44:24.286",0xAF448E0,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 21 00 
73050,="15:44:24.286",0xAF449A8,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 17 A4 5C 01 
73051,="15:44:24.286",0xAF44A70,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 13 00 00 00 
73052,="15:44:24.296",0xAF46DFC,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 0E 22 00 
73053,="15:44:24.296",0xAF46EC4,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 17 A4 5F 02 
73054,="15:44:24.296",0xAF46F8C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 0E 00 00 00 
73055,="15:44:24.296",0xAF47310,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
73056,="15:44:24.306",0xAF49764,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 23 00 
73057,="15:44:24.306",0xAF4982C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 17 A4 5F 03 
73058,="15:44:24.306",0xAF49958,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 13 00 00 00 
73059,="15:44:24.316",0xAF4BC1C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 20 00 
73060,="15:44:24.316",0xAF4BCE4,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 15 A4 5E 00 
73061,="15:44:24.316",0xAF4BDAC,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 13 00 00 00 
73062,="15:44:24.316",0xAF4C1F8,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
73063,="15:44:24.326",0xAF4E32C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 21 00 
73064,="15:44:24.326",0xAF4E3F4,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 15 A4 5C 01 
73065,="15:44:24.326",0xAF4E4BC,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 13 00 00 00 
73066,="15:44:24.336",0xAF50BCC,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 22 00 
73067,="15:44:24.336",0xAF50C94,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 18 A4 5B 02 
73068,="15:44:24.336",0xAF50DC0,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 13 00 00 00 
73069,="15:44:24.338",0xAF510E0,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
73070,="15:44:24.346",0xAF530E8,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 0C 23 00 
73071,="15:44:24.346",0xAF531B0,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 18 A4 5E 03 
73072,="15:44:24.346",0xAF532DC,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 0C 00 00 00 
73073,="15:44:24.348",0xAF5391C,1,Rx,0x314,Standard Frame,data frame,8,CAN,x| 00 00 00 00 00 00 B6 01 
73074,="15:44:24.348",0xAF539E4,1,Rx,0x32E,Standard Frame,data frame,8,CAN,x| 00 00 00 02 64 00 00 00 
73075,="15:44:24.356",0xAF55AB4,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 14 20 00 
73076,="15:44:24.356",0xAF55B7C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 18 A4 5E 00 
73077,="15:44:24.356",0xAF55C44,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 14 00 00 00 
73078,="15:44:24.358",0xAF560F4,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
73079,="15:44:24.366",0xAF57F08,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 13 21 00 
73080,="15:44:24.366",0xAF57FD0,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 17 A4 5F 01 
73081,="15:44:24.366",0xAF58098,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 13 00 00 00 
73082,="15:44:24.376",0xAF5A618,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D B0 14 22 00 
